经济性得分,车贷占收入比,房贷占收入比,电池技术性能得分,个人年收入,家庭成员数,最高学历,品牌类型,动力性表现得分,舒适性得分,家庭可支配收入,家庭年收入,安全性表现得分,出生年,单位性质,工作年限,驾龄,配置与质量品质得分,居住时间,驾驶操控性表现得分,外观内饰得分,婚姻类型,居住区域类型,职位类型,户口类型,子女数,购买意愿
70.44455435,12,16,85.24190481,10,3,4,3,75.82296497,71.60803727,9,16,69.92249424,1985,5,11,11,62.55391762,12,77.77367433,66.66514189,5,2,5,1,1,0.0 
55.57808492,5,20,71.59499593,10,4,5,3,71.61036612,65.46499932,11,17,74.50344395,1975,7,21,20,77.76472787,45,77.77367433,81.97030487,5,1,3,2,2,0.0 
81.41322771,20,15,84.37559749,20,3,4,3,62.33837528,87.89911943,16,28,85.1897245,1980,5,15,6,69.90803963,15,75.56167793,82.16439024,5,3,4,2,1,0.0 
85.16608081,0,0,87.81356492,15,5,6,3,85.62967773,86.89237296,16,25,89.77067421,1985,5,12,9,84.76955472,35,86.13606108,84.49346486,6,3,2,2,2,1.0 
63.08379112,0,31,71.29713052,10,3,8,3,76.52194118,71.51175763,25,35,74.50344395,1993,3,4,5,66.65690932,12,71.95176946,71.23726238,2,1,8,1,0,0.0 
74.19740745,15,20,85.04342101,20,5,3,3,85.85416258,85.62934458,26,35,85.6115933,1981,4,13,3,84.76955472,24,86.13606108,84.31140228,6,1,2,2,1,0.0 
66.69170125,0,0,69.44863886,22,3,6,3,68.43027649,82.21977934,35,42,78.24065607,1991,4,7,8,81.86771957,29,79.98567074,88.88352277,5,2,4,2,1,0.0 
77.80531758,0,0,85.04342101,35,4,6,3,77.76249789,81.45836097,30,50,81.45251238,1988,3,8,10,81.86771957,7,80.52038403,86.7855365,5,2,3,1,2,0.0 
81.55817068,26,30,72.22396995,15,5,6,3,77.59824359,77.80346762,12,40,84.7161122,1989,4,8,10,78.53995373,31,72.48648275,80.06640397,6,1,4,2,1,0.0 
66.54338037,30,20,71.29713052,19,3,6,3,81.00281808,74.11066211,11,40,67.08076321,1983,5,14,15,84.76955472,25,82.73238044,73.33524865,5,1,4,2,1,0.0 
74.05246448,25,20,64.30531863,29,3,6,3,74.52217771,70.58996057,16,47,62.4998135,1983,2,14,10,81.51842442,36,83.38935139,80.05438118,5,1,3,2,1,0.0 
55.57808492,0,7,66.18485551,38,5,5,3,60.3386118,62.42285229,34,43,58.81434489,1968,3,30,17,70.75990103,51,66.66457788,68.76312816,6,1,2,2,1,0.0 
66.69170125,15,15,61.70599959,30,4,6,3,66.65499787,70.38292105,46,60,66.65889442,1994,1,5,2,66.65690932,15,66.66457788,71.10422558,4,1,4,2,0,0.0 
70.29961138,10,25,66.69459328,8,3,6,3,75.98721927,77.80346762,12,18,77.76704377,1993,6,4,3,74.43696203,27,77.77367433,77.77433233,5,1,8,2,1,0.0 
74.05246448,21,21,70.57396208,9,3,5,3,66.81925217,72.49154574,10,15,70.81797534,1985,3,12,12,73.66173617,11,71.95176946,73.38427443,5,2,5,1,1,0.0 
88.77399094,20,30,86.74877381,15,4,3,3,82.942351,80.84599107,8,21,92.56066173,1989,7,7,2,85.54478058,4,79.98567074,79.81127004,5,3,9,2,2,0.0 
77.80531758,0,0,77.62630608,11,5,6,3,80.77833322,75.09045022,10,20,77.76704377,1989,5,10,11,74.43696203,20,75.23319245,73.20221184,6,3,5,1,1,0.0 
70.44455435,6,10,69.65230984,25,3,5,3,72.74689909,66.69011554,27,35,69.92249424,1991,6,6,6,66.65690932,10,66.66457788,66.66514189,5,1,7,1,1,0.0 
81.55817068,6,14,84.32025257,18,3,5,3,85.79393203,86.52495475,30,40,85.6115933,1990,5,7,7,85.54478058,29,86.13606108,86.59145113,5,1,7,2,1,1.0 
92.52684404,9,12,89.13804846,18,3,5,3,90.80953083,86.6011555,30,40,89.29706191,1989,5,8,8,76.98950202,15,78.30838762,86.40938855,5,1,2,1,1,1.0 
92.67178702,25,15,87.21743701,24,5,6,3,85.62967773,87.65379133,20,60,85.6115933,1980,5,18,8,84.76955472,10,80.52038403,84.49346486,6,1,2,2,1,0.0 
66.69170125,0,0,84.50263803,10,4,6,3,77.59824359,80.80770249,9,15,74.50344395,1990,5,10,10,78.53995373,5,72.48648275,86.59145113,6,3,5,2,1,0.0 
74.05246448,0,30,69.11152686,12,6,4,3,72.74689909,74.14857428,8,18,74.50344395,1988,6,12,8,67.00620448,32,77.77367433,75.48226069,6,2,6,2,1,0.0 
85.31102379,10,20,90.83181359,10,3,5,3,83.91462966,86.33799411,10,16,77.76704377,1980,4,16,18,93.32483328,25,77.77367433,73.33524865,5,1,5,2,1,0.0 
88.91893392,33,18,88.92278981,11,5,5,3,93.88559672,99.0301718,10,30,99.98334246,1984,4,12,10,99.98036497,35,99.99186723,99.9927132,6,2,2,2,1,0.0 
66.69170125,19,19,67.41776173,11,3,6,3,77.53801304,70.38292105,11,16,81.03064359,1985,5,12,11,70.75990103,12,66.66457788,75.49428348,5,2,5,1,1,0.0 
85.16608081,8,28,87.07429814,15,3,6,3,85.62967773,83.23747961,10,20,81.45251238,1990,3,7,6,77.76472787,20,83.06086591,82.15236745,5,1,2,1,1,0.0 
77.80531758,15,30,67.80381817,18,3,6,3,77.76249789,77.80346762,15,35,77.76704377,1995,4,3,6,77.76472787,25,72.48648275,77.77433233,2,2,8,2,0,0.0 
70.44455435,5,21,67.80381817,15,3,6,3,69.73106376,70.95737878,20,30,66.65889442,1985,4,12,7,69.98467517,35,69.41128758,71.23726238,5,1,2,2,1,0.0 
55.57808492,25,20,63.6131954,10,3,5,3,55.54749785,56.74237536,20,50,55.55074507,1979,4,15,3,52.21832964,10,52.47751831,55.55595146,5,2,4,2,1,0.0 
81.55817068,25,20,83.93419612,5,3,6,3,84.01865341,84.64955647,14,18,84.7161122,1984,1,11,6,84.76955472,20,80.52038403,84.49346486,5,2,4,2,1,0.0 
77.80531758,0,25,73.2061543,13,5,4,3,69.73106376,79.5446741,10,17,74.08157516,1987,5,11,7,70.75990103,17,80.84886951,75.49428348,6,2,6,1,1,0.0 
74.05246448,8,22,73.38853977,10,3,6,3,77.76249789,75.77902087,9,16,77.76704377,1990,8,7,8,74.43696203,30,75.02696464,75.67634606,2,1,10,2,0,0.0 
85.02113784,8,15,70.25179696,12,5,4,3,82.7780967,86.0817122,13,20,88.87519312,1981,8,17,12,88.52325126,14,80.84886951,86.59145113,6,2,10,2,1,0.0 
74.05246448,0,0,82.79728523,15,3,5,3,84.01865341,81.36208133,20,25,81.45251238,1988,6,7,6,74.43696203,31,86.13606108,82.15236745,5,2,2,2,1,0.0 
77.80531758,10,50,76.10333875,20,3,6,3,77.76249789,77.80346762,22,30,77.76704377,1990,4,6,5,77.76472787,10,77.77367433,77.77433233,5,1,4,1,1,0.0 
85.16608081,6,19,98.18839641,12,2,5,3,84.01865341,91.71401505,20,30,81.45251238,1991,7,8,10,85.19548542,14,86.67077438,80.06640397,3,3,9,1,0,1.0 
70.29961138,0,0,68.72547041,8,4,6,3,66.65499787,72.77478601,15,30,66.65889442,1994,3,3,5,66.65690932,25,71.95176946,71.04317701,6,2,8,2,1,0.0 
88.91893392,5,20,76.94238423,20,3,5,3,82.55361184,80.99466312,20,30,85.6115933,1985,7,13,5,81.09249372,10,86.13606108,84.31140228,5,1,3,1,1,0.0 
81.41322771,10,10,84.50263803,30,4,5,3,71.50634238,77.04204926,40,60,81.03064359,1980,6,17,15,85.19548542,40,80.52038403,84.2993795,5,2,2,2,2,0.0 
62.93884815,10,0,79.45351223,28,3,4,3,68.43027649,86.31791523,36,52,88.87519312,1990,4,7,7,81.86771957,10,88.88277078,91.16357162,5,2,7,1,1,0.0 
85.16608081,0,0,73.53167864,35,5,6,3,80.83856378,81.09094276,22,40,85.1897245,1981,7,15,15,81.44178887,38,80.52038403,84.44443909,6,1,9,2,1,0.0 
63.08379112,20,20,74.66858952,55,4,6,3,82.30360534,77.80346762,40,60,77.76704377,1983,7,12,10,88.87254642,20,77.77367433,86.60347392,4,1,9,2,0,0.0 
70.44455435,0,0,70.57396208,18,4,6,3,71.67059668,68.67665012,50,60,66.65889442,1982,4,15,5,70.33397033,10,71.95176946,73.38427443,6,1,1,2,1,0.0 
77.80531758,8,40,82.79728523,20,4,5,3,74.68643201,80.23324475,20,40,74.50344395,1993,4,6,7,81.09249372,5,85.80757561,80.05438118,4,3,8,1,0,0.0 
70.44455435,0,0,79.83956868,50,4,8,3,77.98698275,74.51599249,46,60,77.76704377,1975,3,22,15,73.66173617,45,80.84886951,75.6152975,5,2,2,2,2,0.0 
70.44455435,0,0,78.54795832,45,4,4,3,74.52217771,73.53620438,46,50,70.81797534,1980,3,16,15,78.11402303,40,71.95176946,77.76230954,5,1,2,2,2,0.0 
77.80531758,0,10,77.80869155,50,6,6,3,77.76249789,77.80346762,50,60,77.76704377,1987,4,11,10,77.76472787,12,83.26709373,77.77433233,6,1,1,1,2,0.0 
88.91893392,0,0,76.88703931,30,4,5,3,82.6138424,75.12836239,24,40,84.7161122,1978,7,19,20,77.33879717,41,80.52038403,84.49346486,5,2,9,2,2,0.0 
81.55817068,10,30,85.55133081,34,3,8,3,77.82272845,85.15116648,45,65,85.1897245,1985,3,11,10,88.87254642,15,85.80757561,86.60347392,5,1,1,1,1,0.0 
85.31102379,26,15,77.62630608,27,5,5,3,85.79393203,80.47857286,17,68,81.92612469,1982,5,16,5,74.43696203,23,89.21125626,84.62650167,6,2,2,1,1,0.0 
85.16608081,30,20,89.90497416,22,5,5,3,80.83856378,81.09094276,15,55,81.92612469,1981,5,14,8,81.86771957,10,77.77367433,82.16439024,6,2,2,2,1,0.0 
85.16608081,33,20,80.7664081,22,5,3,3,82.6138424,83.52071989,19,55,88.45332432,1984,5,16,8,88.44661572,10,86.13606108,82.16439024,6,1,1,2,1,0.0 
85.16608081,20,25,81.68806034,38,5,6,3,82.7780967,85.91258485,23,66,81.03064359,1982,5,13,8,81.86771957,10,86.13606108,82.16439024,6,1,2,2,1,0.0 
62.93884815,7,20,69.44863886,15,1,6,3,75.98721927,67.95314392,15,25,77.76704377,1991,7,8,8,81.44178887,29,77.77367433,80.06640397,1,2,9,2,0,0.0 
77.80531758,12,0,84.31506538,15,3,6,3,74.68643201,82.21977934,15,20,81.45251238,1986,3,10,5,84.76955472,15,74.69847916,80.05438118,5,2,4,1,1,0.0 
66.69170125,15,0,57.22867492,21,4,5,3,59.0350558,64.94890906,21,40,58.81434489,1980,4,19,18,70.33397033,20,75.02696464,62.01788699,5,2,6,2,2,0.0 
81.55817068,0,20,85.36894535,12,3,6,3,80.83856378,82.07073087,14,20,85.1897245,1990,4,6,8,80.66656302,5,80.84886951,86.60347392,5,1,4,2,1,0.0 
66.69170125,0,15,83.39341314,15,3,6,3,71.44611182,78.93230421,15,22,81.03064359,1987,3,8,6,85.19548542,32,69.41128758,82.15236745,5,1,4,2,1,0.0 
85.16608081,25,0,96.15751928,8,3,6,3,95.12615343,95.57594792,14,28,93.03427403,1989,3,7,6,89.64777228,10,94.70467565,88.94457133,5,2,3,2,1,1.0 
85.16608081,0,0,96.48304361,16,5,6,3,87.56921065,98.00572505,20,30,93.03427403,1985,3,8,12,88.87254642,10,86.13606108,84.49346486,6,1,7,2,1,1.0 
85.16608081,10,15,80.57883545,9,3,5,3,77.76249789,79.82791437,10,15,81.03064359,1992,4,6,7,81.44178887,28,86.13606108,77.77433233,2,1,4,2,0,1.0 
77.80531758,10,10,77.80869155,10,4,6,3,77.76249789,84.46259583,12,18,77.76704377,1991,8,7,7,81.44178887,14,85.80757561,80.05438118,2,1,10,1,0,0.0 
77.80531758,10,22,83.21102768,10,3,6,3,77.76249789,84.46259583,9,16,81.92612469,1993,7,5,5,77.76472787,12,77.77367433,82.15236745,2,1,9,1,0,0.0 
62.93884815,0,10,82.65414637,25,3,6,3,66.65499787,67.95314392,25,30,66.65889442,1980,6,17,20,77.76472787,40,66.66457788,75.48226069,5,1,2,2,1,0.0 
81.55817068,10,10,81.17496336,45,1,5,3,79.53777651,88.91681971,46,50,81.92612469,1990,3,6,4,82.21701473,6,77.77367433,84.44443909,1,2,5,1,0,1.0 
66.69170125,10,10,69.26625339,40,1,6,3,71.44611182,66.69011554,40,50,66.65889442,1990,3,6,4,66.65690932,6,66.66457788,68.76312816,1,2,5,1,0,0.0 
77.66037461,10,30,74.97801553,8,5,6,3,74.62620145,74.51599249,9,15,78.18891256,1986,3,11,4,75.21218788,3,78.10215981,71.23726238,6,4,8,2,2,0.0 
77.80531758,10,25,72.27931487,10,4,4,3,77.76249789,76.54043924,10,15,77.76704377,1991,2,6,5,77.76472787,5,77.77367433,77.77433233,5,3,4,2,2,0.0 
77.80531758,10,40,88.95047581,10,3,6,3,87.46518691,82.58719755,9,24,91.66518063,1992,4,4,4,84.42025956,28,94.49844784,86.53040257,5,1,8,2,1,0.0 
77.80531758,0,0,77.80869155,20,3,5,3,80.83856378,77.80346762,26,30,77.76704377,1980,7,17,15,77.76472787,40,77.77367433,77.77433233,5,1,9,2,1,0.0 
55.57808492,20,30,55.58049501,12,2,4,3,58.62356374,55.57676345,10,20,55.55074507,1993,4,5,5,48.11164488,5,55.55548143,57.65393773,3,4,7,1,0,0.0 
77.80531758,5,50,72.40635542,14,4,6,3,79.70203081,74.51599249,10,20,74.50344395,1992,5,5,8,85.54478058,29,86.13606108,91.16357162,2,1,2,2,0,0.0 
48.06900081,0,28,56.50114885,10,1,5,3,50.52738456,51.15647666,12,20,44.43259739,1992,3,6,6,70.41060587,13,55.55548143,57.65393773,1,1,4,1,0,0.0 
88.91893392,0,0,77.80869155,18,4,6,3,73.0316145,81.97445123,50,60,81.92612469,1982,4,15,5,77.33879717,15,75.56167793,77.72530655,6,1,1,1,1,0.0 
74.19740745,0,0,80.7664081,14,3,6,3,84.07888396,76.54043924,14,20,77.76704377,1976,4,20,15,88.87254642,20,88.88277078,84.44443909,5,1,7,2,1,0.0 
85.16608081,6,18,83.21102768,12,3,6,3,85.85416258,85.62934458,23,29,81.45251238,1994,4,4,5,81.44178887,11,83.5955792,84.49346486,2,2,7,1,0,0.0 
92.52684404,6,10,82.95201177,5,3,6,3,81.31305513,85.11325432,8,10,99.98334246,1987,1,8,3,92.62624297,10,77.77367433,91.11454584,5,3,5,2,1,0.0 
77.80531758,5,18,79.65718321,11,3,6,3,77.82272845,79.82791437,24,39,81.03064359,1993,4,3,3,81.44178887,27,77.77367433,80.05438118,5,1,8,2,1,0.0 
63.08379112,0,0,70.57396208,18,3,6,3,69.79129431,65.62355583,15,30,73.60796285,1988,2,10,12,69.20944931,32,69.94600087,71.17621382,5,1,2,2,1,0.0 
55.57808492,26,20,66.69459328,13,5,5,3,74.68643201,75.03245917,6,35,74.50344395,1989,4,8,3,66.65690932,8,69.73977306,64.31202169,6,1,7,1,1,0.0 
62.93884815,20,30,67.41776173,20,4,5,3,60.3386118,62.42285229,8,30,66.65889442,1985,4,12,3,66.65690932,10,71.95176946,59.93398658,5,2,7,2,2,0.0 
62.93884815,15,20,68.54308495,20,2,6,3,57.32277647,72.49154574,30,50,55.55074507,1994,1,6,2,62.55391762,12,55.55548143,64.56715562,3,2,8,2,0,0.0 
74.05246448,0,0,88.92278981,15,3,6,1,88.64551306,88.91681971,10,25,85.6115933,1985,5,12,5,88.52325126,35,86.13606108,86.54242535,5,1,2,2,1,0.0 
62.93884815,0,20,77.61020775,6,3,6,1,74.68643201,74.33553491,9,20,82.39973699,1990,6,7,8,74.43696203,5,96.91667206,82.20139323,5,2,4,2,1,0.0 
77.80531758,10,13,73.68640517,8,3,4,1,85.85416258,73.34924375,20,23,78.66252487,1988,4,8,6,78.19065857,7,69.41128758,71.22523959,2,1,6,1,0,0.0 
44.45446533,5,35,44.45639306,5,6,6,1,49.28571123,44.45340835,10,22,44.43259739,1970,6,26,15,41.10350835,9,47.51434892,44.43676175,6,1,6,2,2,0.0 
74.19740745,0,0,83.93419612,12,4,6,1,74.52217771,78.78325574,15,20,77.76704377,1985,2,12,10,76.98950202,35,71.95176946,73.38427443,5,3,2,2,2,0.0 
74.05246448,0,50,77.80869155,10,2,4,1,74.52217771,72.08621536,10,20,74.50344395,1993,4,3,8,73.66173617,5,69.41128758,75.67634606,3,1,8,1,0,0.0 
85.16608081,25,20,79.83956868,10,3,6,1,85.62967773,80.80770249,12,30,88.87519312,1990,5,8,8,89.22184158,10,88.55428531,80.05438118,5,1,2,2,1,0.0 
77.80531758,10,20,92.47663427,14,5,6,1,77.59824359,84.46259583,15,38,77.76704377,1988,6,8,6,75.21218788,12,72.28025494,79.90932159,6,1,4,1,1,0.0 
37.0937021,0,14,37.04094194,20,3,6,1,52.528948,43.40194575,30,36,40.69870252,1992,5,2,3,55.54909078,13,47.51434892,57.65393773,5,2,4,1,1,0.0 
66.69170125,10,30,66.69459328,15,3,6,1,66.65499787,66.69011554,10,22,66.65889442,1989,4,8,10,74.08766687,7,74.69847916,77.77433233,2,1,2,1,0,0.0 
85.16608081,20,25,86.89191268,10,3,6,1,80.77833322,84.64955647,6,20,88.45332432,1988,4,8,8,77.33879717,12,83.06086591,80.06640397,2,1,5,1,0,0.0 
62.93884815,20,20,80.38035166,16,3,6,1,66.65499787,69.84339887,9,26,86.5070744,1990,6,7,8,59.22615178,30,91.09476719,86.57942835,5,2,3,1,1,0.0 
88.77399094,0,0,80.02714133,11,3,6,1,85.79393203,80.48655005,16,23,79.08439366,1992,5,6,5,81.94435512,28,73.34968152,86.72448794,5,2,5,1,1,0.0 
92.67178702,25,20,92.06289183,7,5,6,1,91.9460638,97.60039467,7,25,96.71974265,1987,3,10,12,92.20031227,10,97.24515753,91.11454584,6,2,5,2,1,0.0 
77.80531758,20,20,79.83956868,12,3,6,1,83.85439911,83.23747961,8,24,92.56066173,1990,3,8,8,88.87254642,12,83.5955792,82.16439024,5,1,3,2,1,0.0 
74.05246448,0,30,77.26790856,10,3,5,1,79.76226137,74.43181455,16,20,74.50344395,1986,6,12,10,70.33397033,35,75.02696464,77.78635512,2,2,2,2,0,0.0 
85.16608081,0,0,82.41122879,20,4,4,1,88.86999791,81.09094276,13,30,77.76704377,1982,5,14,12,85.54478058,38,83.5955792,84.49346486,5,2,3,2,2,0.0 
74.05246448,0,10,75.23703143,8,5,6,1,84.01865341,79.33763458,9,17,77.76704377,1987,4,11,7,74.08766687,15,72.48648275,75.49428348,6,2,5,1,1,0.0 
92.67178702,0,0,92.80215861,8,3,4,1,88.86999791,97.63830683,9,15,99.98334246,1999,4,1,1,99.98036497,10,94.70467565,93.26155789,2,6,7,1,0,1.0 
62.93884815,0,20,75.03336045,11,3,6,1,80.83856378,71.51175763,9,19,78.24065607,1978,2,19,18,70.75990103,22,80.52038403,75.54330926,5,1,3,2,1,0.0 
66.69170125,6,30,64.12293317,17,3,6,1,74.52217771,73.53620438,10,22,66.65889442,1997,7,3,3,77.76472787,23,69.73977306,71.0551998,2,1,9,2,0,0.0 
70.44455435,20,20,92.78606028,13,3,6,1,87.1804715,89.67823808,9,20,92.13879294,1990,8,7,4,99.98036497,30,83.26709373,86.77351371,5,1,10,2,1,0.0 
66.69170125,30,20,66.69459328,5,5,6,1,66.65499787,69.11989267,3,12,66.65889442,1988,2,10,10,66.65690932,32,66.66457788,66.66514189,6,2,5,2,1,0.0 
81.55817068,20,30,89.10517527,23,3,6,1,92.1103181,87.38265275,10,35,77.76704377,1989,4,8,3,88.52325126,25,86.67077438,86.54242535,5,1,7,1,1,0.0 
85.16608081,20,10,77.99107701,7,3,6,1,84.01865341,81.45836097,5,13,81.03064359,1987,5,8,8,81.09249372,33,77.44518886,71.23726238,5,1,6,2,1,0.0 
55.57808492,0,0,74.99411386,12,2,6,1,71.67059668,77.80346762,14,22,74.50344395,1991,5,5,1,78.53995373,28,69.41128758,73.20221184,3,1,4,2,0,0.0 
74.05246448,17,20,66.13604816,20,4,6,1,75.98721927,64.94890906,20,30,69.92249424,1980,3,17,12,69.98467517,10,77.77367433,62.22605821,5,2,2,1,2,0.0 
66.54338037,0,0,87.33331405,20,3,5,1,87.09471929,82.2576915,25,35,81.03064359,1985,7,10,1,81.09249372,11,77.77367433,80.05438118,5,1,9,1,1,0.0 
73.9041436,5,15,80.38035166,25,3,5,1,71.67059668,76.54043924,30,40,77.76704377,1985,4,10,4,81.86771957,9,74.69847916,84.31140228,5,1,2,1,1,0.0 
96.27969715,20,10,95.43435083,17,3,6,1,91.88583325,94.3508317,11,26,92.13879294,1987,4,9,10,92.54960742,33,96.91667206,88.94457133,5,3,4,2,1,0.0 
96.27969715,10,20,86.89191268,13,3,6,1,84.01865341,91.92105457,13,35,87.97971202,1988,1,8,6,50.31457532,8,83.38935139,84.48144208,5,2,4,1,1,0.0 
74.05246448,2,2,69.8346953,10,2,6,1,72.74689909,73.25296411,12,20,74.92531274,1978,5,18,8,74.01103133,30,66.66457788,73.32322586,3,1,3,1,0,0.0 
59.33093802,13,0,73.2061543,15,4,5,1,77.92675219,75.77902087,18,25,70.81797534,1980,2,18,15,78.53995373,40,77.44518886,77.58024696,5,3,2,2,2,0.0 
77.80531758,0,20,81.48957655,16,3,5,1,80.77833322,85.62934458,18,24,81.03064359,1986,4,10,6,85.19548542,10,77.77367433,79.8723186,5,1,6,2,1,0.0 
66.69170125,30,30,67.80381817,20,3,6,1,69.73106376,65.42708715,10,24,66.65889442,1999,3,1,2,77.76472787,21,71.95176946,62.27508399,2,1,8,2,0,0.0 
85.16608081,20,50,84.25972045,8,4,6,1,79.53777651,88.91681971,9,25,85.6115933,1994,4,3,3,85.54478058,7,83.06086591,86.60347392,2,2,8,2,0,0.0 
81.55817068,0,50,77.80869155,9,3,6,1,82.55361184,77.80346762,8,21,84.7161122,1988,5,13,12,81.44178887,17,80.52038403,82.15236745,6,2,8,1,1,0.0 
77.95026056,30,0,96.15751928,13,3,4,1,90.80953083,91.88314241,12,22,93.45614283,1990,8,8,5,83.99432886,30,97.24515753,82.08037921,5,1,10,2,1,0.0 
77.80531758,20,25,70.37547828,17,3,4,1,77.76249789,70.95737878,11,30,74.08157516,1987,4,10,8,74.43696203,10,71.95176946,75.67634606,5,2,7,1,1,0.0 
88.91893392,10,10,84.32025257,35,3,6,1,80.83856378,82.07073087,30,40,84.7161122,1989,8,5,6,84.76955472,12,83.06086591,82.15236745,5,2,10,1,1,0.0 
85.16608081,25,20,80.56273712,5,5,6,2,76.46171063,71.71879715,4,14,73.18609406,1982,3,13,14,76.98950202,27,77.44518886,73.15318607,6,1,6,2,1,0.0 
92.67178702,35,0,96.48304361,5,3,6,2,82.55361184,97.50411503,6,14,92.56066173,1987,3,8,10,92.54960742,12,94.49844784,95.42059272,5,1,2,2,1,0.0 
70.29961138,0,28,73.92932275,16,2,5,2,69.8350875,67.4515339,18,22,66.65889442,1982,6,13,11,59.99838235,38,60.84267301,64.70019243,3,2,4,2,0,0.0 
77.80531758,0,0,73.14562219,24,3,5,2,69.6708332,70.38292105,10,30,77.76704377,1980,4,16,6,70.33397033,15,77.77367433,73.33524865,5,2,2,2,1,0.0 
66.69170125,0,0,66.69459328,10,4,5,2,66.65499787,66.69011554,16,20,66.65889442,1993,2,6,3,69.98467517,5,69.41128758,73.39629721,2,2,7,1,0,0.0 
77.80531758,0,0,74.12780654,15,3,6,2,69.73106376,75.41160266,12,20,66.65889442,1990,4,7,5,67.43213518,5,72.48648275,66.65311911,5,1,3,1,1,0.0 
99.0325502,30,0,99.0368881,9,3,5,2,99.97749794,99.0301718,11,25,99.98334246,1981,3,16,11,99.98036497,10,99.99186723,99.9927132,5,1,2,1,1,0.0 
85.16608081,6,25,70.57396208,10,3,6,2,74.52217771,78.45412611,14,20,85.6115933,1989,7,6,5,77.76472787,30,74.69847916,75.43323492,2,1,9,2,0,0.0 
59.33093802,20,16,72.42245374,15,5,6,2,72.91115339,77.44737964,14,35,73.60796285,1978,3,19,18,81.09249372,32,72.48648275,77.76230954,6,2,6,2,1,0.0 
74.05246448,0,20,70.57396208,15,3,6,2,66.81925217,68.71456229,26,30,70.81797534,1990,4,6,5,59.22615178,10,72.48648275,73.20221184,5,2,4,1,1,0.0 
63.08379112,0,0,66.51220782,8,3,6,2,69.89531806,69.88131103,9,15,66.65889442,1985,1,12,3,69.98467517,20,63.58938271,64.37307026,2,1,2,1,0,0.0 
74.05246448,0,0,68.72547041,20,3,4,2,77.76249789,76.54043924,26,30,77.76704377,1969,4,30,10,77.76472787,20,77.77367433,77.58024696,5,2,6,1,2,0.0 
70.29961138,0,0,69.26625339,20,5,4,2,60.3386118,64.81471726,15,30,70.34436303,1990,4,6,6,55.11946702,18,64.45258148,57.84802309,6,1,2,1,1,0.0 
59.18261714,0,60,55.58049501,12,3,5,2,66.65499787,64.26033841,7,30,69.92249424,1988,3,8,3,62.97984832,6,61.3773863,55.55595146,5,1,7,1,1,0.0 
40.5632946,0,25,48.8040571,5,3,6,2,42.65472146,53.57438396,4,8,63.81422586,1993,4,4,6,74.08766687,4,60.84267301,60.14009473,2,4,5,1,0,0.0 
74.05246448,0,0,74.43723255,6,4,6,2,60.3386118,57.27673391,7,10,66.65889442,1992,4,5,5,51.78870588,28,71.62328399,53.27385036,4,1,4,2,0,0.0 
48.06900081,0,20,51.09997156,11,3,5,2,63.26709702,58.28707677,10,13,63.3952946,1989,3,6,6,74.08766687,20,55.01552791,68.75110538,5,2,4,2,1,0.0 
66.69170125,6,18,68.54308495,9,4,5,2,66.65499787,68.71456229,25,28,73.60796285,1995,4,3,5,70.75990103,25,72.48648275,71.23726238,2,1,8,2,0,0.0 
81.55817068,25,15,73.92932275,7,2,4,2,77.92675219,75.77902087,5,15,81.92612469,1991,5,6,7,76.98950202,10,74.69847916,80.24846655,3,2,7,2,0,0.0 
70.44455435,10,30,72.82009786,20,3,5,2,74.52217771,72.36945563,15,28,77.76704377,1992,6,4,5,69.98467517,26,75.02696464,75.67634606,5,2,8,2,1,0.0 
81.55817068,20,20,84.32025257,8,6,4,2,82.55361184,76.82367951,8,21,74.08157516,1981,2,18,16,81.44178887,31,75.56167793,82.34645282,6,1,6,2,2,0.0 
81.55817068,0,30,81.71574634,25,4,6,2,82.6138424,87.65379133,30,37,85.1897245,1988,5,9,3,84.76955472,32,86.13606108,86.60347392,5,1,2,2,2,0.0 
70.44455435,15,50,71.35766264,10,1,6,2,71.13587477,77.80346762,7,30,66.18528212,1990,5,7,5,62.55391762,7,75.56167793,71.23726238,1,1,7,1,0,0.0 
81.55817068,10,10,83.21102768,50,3,6,2,85.62967773,83.23747961,40,65,85.1897245,1985,7,11,8,88.87254642,11,88.88277078,84.44443909,5,2,9,2,1,0.0 
70.29961138,25,20,73.38853977,4,3,5,2,69.73106376,66.1156578,4,10,81.92612469,1981,2,15,2,74.43696203,10,61.3773863,79.8723186,5,1,5,2,1,0.0 
62.93884815,0,50,76.51708119,7,4,5,2,74.52217771,73.70533173,9,15,77.76704377,1992,4,8,2,76.98950202,5,75.02696464,73.20221184,5,1,2,2,2,0.0 
59.18261714,35,0,71.68318697,11,3,6,2,67.18971978,65.33917872,9,24,67.13250673,1989,4,6,7,71.53512688,30,69.53107295,64.25900034,2,1,3,2,0,0.0 
74.05246448,15,30,75.77781441,25,3,6,2,74.68643201,77.80346762,15,30,77.76704377,1992,6,4,6,74.43696203,28,69.41128758,73.38427443,5,1,2,2,1,0.0 
59.03767417,0,0,80.19796619,15,3,5,2,74.74666256,68.75247445,25,35,77.76704377,1986,8,10,3,77.76472787,10,77.77367433,82.21341601,5,1,10,1,1,0.0 
74.05246448,9,30,81.68806034,15,4,5,2,69.8350875,67.91523176,20,30,74.50344395,1992,4,8,5,71.10919618,10,75.02696464,75.49428348,4,1,7,2,0,0.0 
